enrollment_id,user_id,course_id,enrollment_date,progress_pct,last_activity_date,completion_status,final_score,ai_risk_of_dropout,recommended_next_action,learning_streak_days
ENR0025483,USR049298,CRS001870,2025-05-13,84,2026-05-06,In Progress,36,0.81,Take mock interview,36
ENR0025484,USR036881,CRS008491,2026-01-31,7,2026-04-02,In Progress,45,0.343,Continue next lesson,42
ENR0025485,USR017811,CRS040919,2025-07-16,95,2026-03-27,Completed,65,0.31,Continue next lesson,15
ENR0025486,USR031892,CRS005342,2026-03-19,64,2026-03-30,In Progress,13,0.767,Join forum discussion,26
ENR0025487,USR029840,CRS000430,2025-10-31,94,2026-04-05,In Progress,82,0.066,Join forum discussion,8
ENR0025488,USR004180,CRS005827,2025-10-02,44,2026-03-16,In Progress,51,0.635,Take mock interview,98
ENR0025489,USR013974,CRS000110,2025-11-27,85,2026-03-18,In Progress,58,0.107,Attempt assessment,170
ENR0025490,USR049269,CRS048784,2026-03-20,45,2026-04-08,In Progress,41,0.372,Join forum discussion,161
ENR0025491,USR038690,CRS035735,2026-04-19,49,2026-05-12,In Progress,96,0.25,Schedule mentor call,110
ENR0025492,USR012458,CRS046558,2025-09-28,9,2026-03-28,In Progress,3,0.581,Take mock interview,9
ENR0025493,USR049496,CRS043028,2026-02-08,82,2026-04-05,In Progress,46,0.061,Join forum discussion,125
ENR0025494,USR026752,CRS044914,2026-04-24,20,2026-04-29,In Progress,57,0.481,Join forum discussion,131
ENR0025495,USR018430,CRS048524,2025-07-31,16,2026-03-15,In Progress,38,0.52,Schedule mentor call,35
ENR0025496,USR017437,CRS039468,2025-11-28,68,2026-03-18,In Progress,4,0.535,Schedule mentor call,66
ENR0025497,USR005055,CRS047523,2025-12-09,71,2026-04-29,In Progress,70,0.595,Join forum discussion,3
ENR0025498,USR021398,CRS032065,2025-12-13,6,2026-05-07,In Progress,29,0.111,Revise weak concepts,95
ENR0025499,USR037727,CRS015809,2026-01-29,74,2026-04-18,In Progress,13,0.938,Revise weak concepts,71
ENR0025500,USR049697,CRS021318,2025-06-11,81,2026-04-10,In Progress,27,0.67,Take mock interview,27
ENR0025501,USR039411,CRS039113,2025-06-13,76,2026-05-06,In Progress,86,0.662,Attempt assessment,108
ENR0025502,USR019206,CRS024411,2025-07-23,87,2026-04-04,In Progress,66,0.206,Continue next lesson,151
ENR0025503,USR049844,CRS043139,2025-07-29,6,2026-03-21,In Progress,1,0.528,Schedule mentor call,53
ENR0025504,USR001655,CRS032672,2025-07-30,86,2026-05-01,In Progress,92,0.235,Continue next lesson,35
ENR0025505,USR022909,CRS030199,2025-06-19,94,2026-04-14,In Progress,56,0.177,Join forum discussion,154
ENR0025506,USR047873,CRS027484,2025-07-18,6,2026-05-08,In Progress,5,0.451,Schedule mentor call,90
ENR0025507,USR034125,CRS018431,2025-06-18,21,2026-03-29,In Progress,5,0.656,Schedule mentor call,19
ENR0025508,USR044770,CRS008669,2025-12-30,19,2026-04-18,In Progress,11,0.305,Take mock interview,47
ENR0025509,USR033970,CRS026891,2026-01-03,19,2026-04-07,In Progress,39,0.629,Revise weak concepts,179
ENR0025510,USR003533,CRS042003,2026-04-13,62,2026-03-25,In Progress,10,0.695,Schedule mentor call,47
ENR0025511,USR021953,CRS000462,2025-10-18,7,2026-04-24,In Progress,6,0.804,Continue next lesson,48
ENR0025512,USR049732,CRS023708,2025-06-12,43,2026-04-17,In Progress,23,0.223,Attempt assessment,79
ENR0025513,USR021805,CRS039311,2025-10-15,74,2026-04-04,In Progress,7,0.821,Take mock interview,116
ENR0025514,USR006601,CRS034890,2025-08-26,6,2026-05-10,In Progress,34,0.416,Join forum discussion,153
ENR0025515,USR007890,CRS048816,2025-12-17,37,2026-04-19,In Progress,100,0.874,Join forum discussion,142
ENR0025516,USR039607,CRS040886,2026-02-03,61,2026-04-28,In Progress,48,0.66,Join forum discussion,58
ENR0025517,USR003545,CRS044985,2026-02-25,48,2026-03-28,In Progress,28,0.575,Join forum discussion,19
ENR0025518,USR003477,CRS042796,2025-09-08,70,2026-05-13,In Progress,74,0.376,Schedule mentor call,112
ENR0025519,USR028938,CRS031804,2025-06-23,87,2026-04-10,In Progress,27,0.833,Attempt assessment,139
ENR0025520,USR049804,CRS028349,2025-05-23,25,2026-03-21,In Progress,27,0.39,Schedule mentor call,82
ENR0025521,USR014090,CRS027791,2025-10-08,10,2026-04-03,In Progress,19,0.411,Take mock interview,104
ENR0025522,USR038629,CRS035686,2025-05-22,32,2026-04-08,In Progress,93,0.872,Schedule mentor call,130
ENR0025523,USR035825,CRS046168,2026-02-23,50,2026-03-28,In Progress,83,0.599,Attempt assessment,55
ENR0025524,USR020140,CRS012117,2026-03-19,23,2026-04-30,In Progress,26,0.015,Take mock interview,15
ENR0025525,USR006055,CRS007029,2026-01-03,69,2026-04-02,In Progress,7,0.492,Attempt assessment,139
ENR0025526,USR038973,CRS013778,2025-11-17,0,2026-03-16,Not Started,59,0.356,Revise weak concepts,50
ENR0025527,USR033469,CRS009756,2025-09-27,12,2026-03-18,In Progress,0,0.249,Revise weak concepts,18
ENR0025528,USR029850,CRS046523,2025-08-02,41,2026-04-14,In Progress,90,0.139,Revise weak concepts,161
ENR0025529,USR025228,CRS005384,2026-01-21,45,2026-04-16,In Progress,8,0.043,Attempt assessment,82
ENR0025530,USR012595,CRS041398,2025-11-21,99,2026-05-04,Completed,30,0.738,Take mock interview,89
ENR0025531,USR009288,CRS025465,2026-03-28,70,2026-05-03,In Progress,66,0.913,Attempt assessment,95
ENR0025532,USR007023,CRS049047,2026-03-09,15,2026-05-07,In Progress,17,0.355,Continue next lesson,119
ENR0025533,USR025413,CRS002536,2025-08-28,51,2026-03-31,In Progress,69,0.352,Take mock interview,161
ENR0025534,USR010362,CRS049420,2025-07-24,33,2026-05-11,In Progress,14,0.209,Revise weak concepts,55
ENR0025535,USR020267,CRS020052,2025-12-22,57,2026-04-26,In Progress,13,0.654,Attempt assessment,160
ENR0025536,USR017025,CRS012116,2026-02-28,40,2026-04-26,In Progress,30,0.339,Take mock interview,146
ENR0025537,USR029429,CRS009060,2025-12-26,31,2026-03-17,In Progress,11,0.538,Schedule mentor call,69
ENR0025538,USR016438,CRS036545,2025-05-26,14,2026-04-05,In Progress,39,0.447,Take mock interview,53
ENR0025539,USR041105,CRS000605,2025-11-02,81,2026-05-07,In Progress,14,0.671,Schedule mentor call,138
ENR0025540,USR003241,CRS038927,2025-12-02,43,2026-04-27,In Progress,17,0.428,Take mock interview,76
ENR0025541,USR024540,CRS040358,2025-07-08,51,2026-04-30,In Progress,75,0.811,Revise weak concepts,123
ENR0025542,USR042754,CRS021237,2026-03-13,30,2026-04-01,In Progress,28,0.371,Revise weak concepts,14
ENR0025543,USR006075,CRS008571,2026-01-24,9,2026-03-29,In Progress,38,0.61,Take mock interview,5
ENR0025544,USR021733,CRS043549,2025-05-25,64,2026-03-27,In Progress,94,0.11,Schedule mentor call,29
ENR0025545,USR047327,CRS012434,2026-02-25,23,2026-03-24,In Progress,91,0.403,Take mock interview,114
ENR0025546,USR023721,CRS008345,2025-07-07,46,2026-03-27,In Progress,82,0.888,Attempt assessment,92
ENR0025547,USR043580,CRS008214,2025-07-14,21,2026-03-25,In Progress,11,0.182,Schedule mentor call,84
ENR0025548,USR010684,CRS023129,2025-10-05,17,2026-05-02,In Progress,10,0.661,Continue next lesson,101
ENR0025549,USR028022,CRS049388,2025-09-18,80,2026-04-11,In Progress,73,0.406,Continue next lesson,156
ENR0025550,USR040475,CRS025372,2025-10-02,73,2026-05-03,In Progress,37,0.374,Schedule mentor call,4
ENR0025551,USR042012,CRS036526,2025-08-23,72,2026-03-26,In Progress,45,0.729,Join forum discussion,52
ENR0025552,USR041773,CRS008842,2025-07-30,31,2026-04-11,In Progress,26,0.217,Schedule mentor call,160
ENR0025553,USR032788,CRS040995,2026-03-31,64,2026-05-10,In Progress,29,0.069,Attempt assessment,30
ENR0025554,USR023647,CRS012644,2026-02-17,8,2026-03-31,In Progress,60,0.177,Join forum discussion,175
ENR0025555,USR033536,CRS041505,2025-10-10,78,2026-04-15,In Progress,84,0.793,Continue next lesson,180
ENR0025556,USR006404,CRS014845,2025-12-19,50,2026-03-24,In Progress,64,0.542,Continue next lesson,83
ENR0025557,USR011189,CRS003581,2025-08-31,17,2026-04-25,In Progress,44,0.121,Continue next lesson,94
ENR0025558,USR032751,CRS029613,2025-09-22,76,2026-04-17,In Progress,53,0.903,Take mock interview,119
ENR0025559,USR035315,CRS013637,2026-02-02,64,2026-05-10,In Progress,36,0.492,Take mock interview,120
ENR0025560,USR047911,CRS025454,2026-03-09,83,2026-03-31,In Progress,33,0.206,Continue next lesson,163
ENR0025561,USR042602,CRS018280,2025-08-03,92,2026-04-26,In Progress,13,0.075,Join forum discussion,16
ENR0025562,USR005953,CRS036066,2025-07-29,92,2026-03-30,In Progress,87,0.25,Revise weak concepts,14
ENR0025563,USR020043,CRS035317,2026-04-06,51,2026-03-26,In Progress,76,0.373,Schedule mentor call,46
ENR0025564,USR032111,CRS046622,2025-12-25,97,2026-03-25,Completed,73,0.265,Revise weak concepts,98
ENR0025565,USR002477,CRS046148,2026-01-03,83,2026-05-01,In Progress,97,0.107,Continue next lesson,139
ENR0025566,USR042193,CRS002947,2025-11-13,12,2026-04-10,In Progress,34,0.02,Schedule mentor call,157
ENR0025567,USR018966,CRS044651,2025-06-18,57,2026-03-27,In Progress,15,0.466,Attempt assessment,54
ENR0025568,USR016551,CRS035263,2025-07-01,54,2026-04-18,In Progress,16,0.383,Revise weak concepts,133
ENR0025569,USR030276,CRS025837,2026-04-13,84,2026-05-02,In Progress,90,0.792,Take mock interview,165
ENR0025570,USR041276,CRS034494,2025-07-23,96,2026-04-05,Completed,35,0.928,Attempt assessment,135
ENR0025571,USR002052,CRS009820,2025-07-29,59,2026-03-31,In Progress,20,0.157,Join forum discussion,94
ENR0025572,USR014116,CRS011756,2026-04-15,35,2026-03-24,In Progress,2,0.495,Take mock interview,139
ENR0025573,USR006695,CRS037443,2026-03-19,28,2026-05-12,In Progress,37,0.432,Take mock interview,100
ENR0025574,USR044587,CRS048180,2026-01-30,16,2026-04-25,In Progress,25,0.925,Attempt assessment,18
ENR0025575,USR023999,CRS000720,2025-09-29,12,2026-03-14,In Progress,20,0.875,Attempt assessment,42
ENR0025576,USR044196,CRS046782,2026-04-08,47,2026-05-08,In Progress,52,0.298,Join forum discussion,0
ENR0025577,USR038820,CRS045595,2026-03-27,2,2026-05-01,In Progress,31,0.838,Revise weak concepts,177
ENR0025578,USR040573,CRS041795,2026-02-02,49,2026-04-16,In Progress,63,0.728,Join forum discussion,171
ENR0025579,USR016812,CRS038237,2025-12-13,91,2026-04-16,In Progress,35,0.04,Join forum discussion,53
ENR0025580,USR034997,CRS037955,2025-08-26,8,2026-04-19,In Progress,29,0.828,Attempt assessment,113
ENR0025581,USR046018,CRS017930,2025-10-19,64,2026-05-11,In Progress,59,0.439,Attempt assessment,83
ENR0025582,USR042202,CRS004521,2026-03-21,3,2026-04-06,In Progress,18,0.635,Continue next lesson,166
ENR0025583,USR004172,CRS048033,2025-06-08,43,2026-05-04,In Progress,11,0.876,Attempt assessment,30
ENR0025584,USR043373,CRS035989,2026-02-23,98,2026-05-09,Completed,34,0.482,Take mock interview,30
ENR0025585,USR042475,CRS037405,2025-11-19,56,2026-03-17,In Progress,35,0.426,Schedule mentor call,157
ENR0025586,USR007213,CRS044813,2025-06-17,28,2026-04-26,In Progress,81,0.471,Join forum discussion,151
ENR0025587,USR029648,CRS003989,2025-09-22,72,2026-04-23,In Progress,45,0.265,Take mock interview,178
ENR0025588,USR030991,CRS033948,2025-09-19,6,2026-03-14,In Progress,41,0.347,Schedule mentor call,72
ENR0025589,USR019794,CRS026490,2025-07-12,24,2026-04-11,In Progress,26,0.029,Schedule mentor call,122
ENR0025590,USR012686,CRS049114,2025-05-19,19,2026-04-08,In Progress,1,0.639,Continue next lesson,151
ENR0025591,USR035159,CRS006369,2025-06-13,55,2026-04-25,In Progress,10,0.775,Join forum discussion,107
ENR0025592,USR019754,CRS038991,2025-11-26,83,2026-04-23,In Progress,98,0.71,Attempt assessment,118
ENR0025593,USR002619,CRS040542,2025-11-05,65,2026-05-04,In Progress,31,0.436,Revise weak concepts,85
ENR0025594,USR003988,CRS035768,2025-11-08,89,2026-03-18,In Progress,81,0.934,Continue next lesson,106
ENR0025595,USR033293,CRS023208,2026-01-15,47,2026-04-17,In Progress,63,0.847,Attempt assessment,102
ENR0025596,USR048940,CRS002532,2026-02-03,77,2026-04-23,In Progress,25,0.567,Continue next lesson,139
ENR0025597,USR014561,CRS031189,2025-07-10,15,2026-04-03,In Progress,53,0.948,Join forum discussion,162
ENR0025598,USR003168,CRS022034,2026-03-28,52,2026-05-11,In Progress,82,0.439,Continue next lesson,37
ENR0025599,USR025081,CRS006028,2025-10-07,27,2026-05-13,In Progress,46,0.449,Revise weak concepts,123
ENR0025600,USR031308,CRS001246,2026-04-02,1,2026-04-14,In Progress,57,0.553,Schedule mentor call,142
ENR0025601,USR010318,CRS015159,2026-04-02,87,2026-04-26,In Progress,97,0.716,Take mock interview,71
ENR0025602,USR022745,CRS009413,2026-04-29,60,2026-03-15,In Progress,35,0.557,Join forum discussion,110
ENR0025603,USR027697,CRS004819,2025-10-04,53,2026-04-23,In Progress,56,0.058,Join forum discussion,40
ENR0025604,USR014307,CRS029537,2025-06-27,8,2026-03-14,In Progress,6,0.538,Revise weak concepts,3
ENR0025605,USR038384,CRS033031,2025-07-05,91,2026-03-28,In Progress,5,0.14,Attempt assessment,146
ENR0025606,USR009351,CRS028166,2025-11-16,32,2026-04-30,In Progress,35,0.353,Take mock interview,63
ENR0025607,USR040348,CRS046224,2025-06-12,19,2026-04-21,In Progress,6,0.685,Continue next lesson,52
ENR0025608,USR025449,CRS028200,2025-12-04,20,2026-04-30,In Progress,47,0.837,Continue next lesson,158
ENR0025609,USR037961,CRS001415,2025-08-13,2,2026-04-30,In Progress,45,0.807,Join forum discussion,17
ENR0025610,USR031697,CRS006712,2025-10-15,71,2026-04-21,In Progress,41,0.22,Continue next lesson,118
ENR0025611,USR029957,CRS011738,2026-05-01,44,2026-04-06,In Progress,4,0.445,Take mock interview,71
ENR0025612,USR028917,CRS021692,2025-05-15,15,2026-04-02,In Progress,13,0.566,Schedule mentor call,117
ENR0025613,USR035281,CRS006199,2026-04-13,40,2026-04-08,In Progress,97,0.124,Revise weak concepts,107
ENR0025614,USR010602,CRS033835,2025-11-29,6,2026-04-04,In Progress,22,0.466,Join forum discussion,121
ENR0025615,USR040549,CRS014686,2025-07-07,96,2026-04-30,Completed,98,0.773,Revise weak concepts,95
ENR0025616,USR023345,CRS022514,2025-07-16,14,2026-04-19,In Progress,28,0.587,Revise weak concepts,143
ENR0025617,USR022707,CRS023714,2026-02-27,85,2026-04-04,In Progress,32,0.299,Schedule mentor call,102
ENR0025618,USR015948,CRS013285,2025-12-29,90,2026-03-27,In Progress,52,0.224,Take mock interview,97
ENR0025619,USR035077,CRS031794,2025-08-26,7,2026-04-18,In Progress,26,0.405,Join forum discussion,119
ENR0025620,USR044219,CRS042836,2025-05-24,98,2026-04-04,Completed,24,0.694,Schedule mentor call,137
ENR0025621,USR032980,CRS027964,2026-03-27,40,2026-04-11,In Progress,64,0.31,Schedule mentor call,117
ENR0025622,USR002931,CRS029705,2026-04-05,72,2026-05-13,In Progress,12,0.455,Take mock interview,79
ENR0025623,USR017238,CRS033585,2025-09-29,70,2026-04-10,In Progress,62,0.244,Join forum discussion,156
ENR0025624,USR046503,CRS043848,2025-05-13,60,2026-04-20,In Progress,59,0.599,Continue next lesson,57
ENR0025625,USR041248,CRS014372,2025-08-12,21,2026-05-07,In Progress,17,0.387,Join forum discussion,33
ENR0025626,USR037430,CRS020276,2026-05-08,12,2026-04-24,In Progress,48,0.283,Schedule mentor call,17
ENR0025627,USR024649,CRS037070,2025-05-23,89,2026-04-26,In Progress,59,0.183,Join forum discussion,126
ENR0025628,USR046828,CRS016706,2025-06-18,88,2026-04-18,In Progress,81,0.229,Revise weak concepts,22
ENR0025629,USR022905,CRS043545,2025-12-22,94,2026-03-19,In Progress,97,0.857,Continue next lesson,96
ENR0025630,USR047382,CRS034005,2026-04-10,100,2026-04-23,Completed,81,0.622,Revise weak concepts,179
ENR0025631,USR018411,CRS042211,2026-04-06,37,2026-05-03,In Progress,77,0.735,Take mock interview,92
ENR0025632,USR013533,CRS026897,2026-02-15,70,2026-04-11,In Progress,43,0.688,Schedule mentor call,171
ENR0025633,USR040573,CRS041387,2025-10-31,10,2026-05-06,In Progress,25,0.137,Schedule mentor call,125
ENR0025634,USR026116,CRS003314,2026-02-13,7,2026-03-15,In Progress,9,0.155,Attempt assessment,112
ENR0025635,USR029706,CRS036054,2025-06-08,65,2026-04-19,In Progress,23,0.314,Take mock interview,156
ENR0025636,USR029303,CRS013882,2026-05-13,84,2026-05-07,In Progress,20,0.14,Continue next lesson,83
ENR0025637,USR023295,CRS033018,2025-09-17,9,2026-04-24,In Progress,19,0.734,Attempt assessment,137
ENR0025638,USR006435,CRS028317,2025-09-26,12,2026-05-07,In Progress,8,0.209,Continue next lesson,55
ENR0025639,USR003409,CRS038489,2026-01-02,46,2026-04-09,In Progress,50,0.854,Schedule mentor call,96
ENR0025640,USR008832,CRS006546,2026-03-26,30,2026-05-01,In Progress,45,0.711,Continue next lesson,80
ENR0025641,USR018953,CRS007280,2025-06-20,13,2026-03-22,In Progress,52,0.543,Revise weak concepts,11
ENR0025642,USR003939,CRS007439,2026-03-10,0,2026-04-05,Not Started,49,0.475,Attempt assessment,18
ENR0025643,USR028448,CRS044914,2025-09-25,38,2026-04-15,In Progress,1,0.045,Attempt assessment,174
ENR0025644,USR014855,CRS039020,2026-02-03,33,2026-03-17,In Progress,47,0.261,Continue next lesson,136
ENR0025645,USR028948,CRS017685,2026-03-10,19,2026-04-18,In Progress,13,0.597,Continue next lesson,98
ENR0025646,USR037005,CRS033939,2025-08-02,15,2026-04-26,In Progress,51,0.944,Continue next lesson,141
ENR0025647,USR023128,CRS023437,2025-11-19,5,2026-03-30,In Progress,33,0.356,Revise weak concepts,168
ENR0025648,USR035137,CRS030997,2025-10-25,61,2026-03-28,In Progress,78,0.472,Join forum discussion,178
ENR0025649,USR023798,CRS037371,2025-06-22,25,2026-04-07,In Progress,50,0.177,Take mock interview,158
ENR0025650,USR029229,CRS016991,2026-04-22,35,2026-04-27,In Progress,54,0.461,Continue next lesson,103
ENR0025651,USR046624,CRS021526,2025-07-11,17,2026-04-25,In Progress,46,0.93,Schedule mentor call,1
ENR0025652,USR048788,CRS018946,2026-04-03,19,2026-04-22,In Progress,26,0.3,Continue next lesson,98
ENR0025653,USR041523,CRS017923,2026-01-14,74,2026-03-31,In Progress,9,0.509,Schedule mentor call,26
ENR0025654,USR028850,CRS043308,2026-01-09,97,2026-03-25,Completed,14,0.174,Schedule mentor call,124
ENR0025655,USR036736,CRS047639,2026-04-18,86,2026-04-26,In Progress,33,0.876,Take mock interview,10
ENR0025656,USR019580,CRS006891,2025-08-26,64,2026-03-25,In Progress,2,0.089,Continue next lesson,142
ENR0025657,USR029358,CRS020476,2025-06-06,25,2026-03-30,In Progress,47,0.691,Schedule mentor call,30
ENR0025658,USR001069,CRS041379,2026-02-20,95,2026-04-21,Completed,15,0.245,Take mock interview,6
ENR0025659,USR045384,CRS045736,2026-03-30,12,2026-03-28,In Progress,59,0.142,Attempt assessment,64
ENR0025660,USR001538,CRS034856,2026-05-11,46,2026-04-22,In Progress,81,0.852,Continue next lesson,13
ENR0025661,USR030801,CRS027676,2025-06-04,77,2026-04-29,In Progress,49,0.843,Schedule mentor call,39
ENR0025662,USR011868,CRS002401,2025-08-17,74,2026-05-08,In Progress,35,0.937,Revise weak concepts,108
ENR0025663,USR036544,CRS027442,2026-05-09,59,2026-04-26,In Progress,3,0.682,Schedule mentor call,163
ENR0025664,USR015524,CRS038027,2026-01-18,72,2026-04-02,In Progress,97,0.706,Take mock interview,172
ENR0025665,USR023480,CRS015862,2025-08-11,27,2026-03-14,In Progress,64,0.421,Attempt assessment,173
ENR0025666,USR017278,CRS031136,2025-07-12,26,2026-04-26,In Progress,88,0.044,Schedule mentor call,86
ENR0025667,USR041064,CRS029805,2026-05-06,99,2026-04-04,Completed,92,0.049,Revise weak concepts,33
ENR0025668,USR038656,CRS043874,2025-08-07,30,2026-03-20,In Progress,18,0.07,Join forum discussion,118
ENR0025669,USR042763,CRS025166,2026-01-26,42,2026-04-03,In Progress,22,0.607,Schedule mentor call,161
ENR0025670,USR037139,CRS022325,2026-04-03,93,2026-05-13,In Progress,69,0.768,Continue next lesson,162
ENR0025671,USR044240,CRS039570,2025-12-02,95,2026-03-18,Completed,14,0.87,Attempt assessment,101
ENR0025672,USR018609,CRS020704,2025-12-07,87,2026-05-10,In Progress,39,0.677,Revise weak concepts,147
ENR0025673,USR026604,CRS041134,2025-12-29,63,2026-04-02,In Progress,21,0.515,Join forum discussion,133
ENR0025674,USR018446,CRS044240,2025-09-08,14,2026-04-16,In Progress,27,0.794,Schedule mentor call,0
ENR0025675,USR047735,CRS047669,2025-12-09,9,2026-03-19,In Progress,47,0.869,Revise weak concepts,127
ENR0025676,USR031723,CRS025895,2025-10-02,36,2026-05-02,In Progress,55,0.189,Continue next lesson,38
ENR0025677,USR022645,CRS047560,2025-08-21,88,2026-03-20,In Progress,3,0.098,Attempt assessment,100
ENR0025678,USR019294,CRS017399,2025-09-16,29,2026-04-05,In Progress,17,0.564,Join forum discussion,140
