batch_id,enterprise_id,course_id,batch_name,trainer_id,start_date,end_date,delivery_mode,participant_count,attendance_avg_pct,completion_avg_pct,training_roi_score,status
BAT001637,ENT00142,CRS043391,Corporate Training Batch 1637,USR005076,2026-01-25,2026-04-25,Online,160,93,51,52,Completed
BAT001638,ENT00206,CRS014559,Corporate Training Batch 1638,USR037421,2026-04-12,2026-04-19,Online,450,60,61,74,Running
BAT001639,ENT00107,CRS032547,Corporate Training Batch 1639,USR038791,2025-11-27,2025-12-04,Online,149,86,42,39,On Hold
BAT001640,ENT00295,CRS039401,Corporate Training Batch 1640,USR019498,2026-04-27,2026-05-04,Hybrid,491,86,70,68,Planned
BAT001641,ENT00063,CRS022663,Corporate Training Batch 1641,USR041156,2026-03-02,2026-05-01,Offline,309,83,92,61,Completed
BAT001642,ENT00355,CRS036399,Corporate Training Batch 1642,USR048202,2025-12-06,2026-02-04,Offline,192,83,30,78,On Hold
BAT001643,ENT00110,CRS047507,Corporate Training Batch 1643,USR006610,2026-04-03,2026-07-02,Online,481,89,93,31,On Hold
BAT001644,ENT00436,CRS040197,Corporate Training Batch 1644,USR019063,2026-02-21,2026-03-07,Online,394,90,68,38,Planned
BAT001645,ENT00041,CRS030006,Corporate Training Batch 1645,USR044796,2026-01-27,2026-03-13,Online,47,97,21,80,On Hold
BAT001646,ENT00498,CRS016165,Corporate Training Batch 1646,USR023460,2026-03-23,2026-03-30,Online,394,67,23,31,Completed
BAT001647,ENT00283,CRS040109,Corporate Training Batch 1647,USR028112,2026-05-12,2026-07-11,Online,71,73,94,29,On Hold
BAT001648,ENT00305,CRS018682,Corporate Training Batch 1648,USR037098,2026-04-22,2026-07-21,Hybrid,272,55,39,55,Completed
BAT001649,ENT00244,CRS017076,Corporate Training Batch 1649,USR017765,2026-01-29,2026-02-05,Offline,215,58,62,87,Completed
BAT001650,ENT00476,CRS034629,Corporate Training Batch 1650,USR034952,2026-01-21,2026-03-22,Hybrid,437,98,87,22,Completed
BAT001651,ENT00149,CRS045649,Corporate Training Batch 1651,USR022545,2026-04-05,2026-04-12,Online,16,91,21,40,Completed
BAT001652,ENT00385,CRS008464,Corporate Training Batch 1652,USR015092,2025-12-26,2026-01-02,Online,74,96,84,65,On Hold
BAT001653,ENT00431,CRS035823,Corporate Training Batch 1653,USR007272,2025-12-03,2025-12-17,Hybrid,50,70,100,81,Running
BAT001654,ENT00247,CRS000190,Corporate Training Batch 1654,USR014328,2026-02-05,2026-03-07,Online,458,90,29,86,On Hold
BAT001655,ENT00128,CRS033701,Corporate Training Batch 1655,USR020869,2026-04-04,2026-04-11,Offline,315,64,99,88,Running
BAT001656,ENT00412,CRS041867,Corporate Training Batch 1656,USR029287,2026-05-13,2026-07-12,Online,87,68,27,46,Completed
BAT001657,ENT00335,CRS003617,Corporate Training Batch 1657,USR039079,2026-03-08,2026-05-07,Online,129,92,90,21,Completed
BAT001658,ENT00040,CRS004325,Corporate Training Batch 1658,USR040525,2025-12-21,2026-01-04,Offline,498,88,46,73,On Hold
BAT001659,ENT00274,CRS024245,Corporate Training Batch 1659,USR012544,2026-02-02,2026-03-19,Offline,87,85,26,89,Completed
BAT001660,ENT00174,CRS044503,Corporate Training Batch 1660,USR029826,2026-02-23,2026-03-09,Hybrid,270,74,46,77,Completed
BAT001661,ENT00408,CRS004756,Corporate Training Batch 1661,USR013078,2026-05-06,2026-07-05,Online,177,70,91,32,On Hold
BAT001662,ENT00387,CRS026442,Corporate Training Batch 1662,USR028209,2025-12-17,2025-12-31,Online,189,95,70,37,On Hold
BAT001663,ENT00218,CRS012161,Corporate Training Batch 1663,USR027117,2026-02-22,2026-04-08,Offline,456,68,38,55,Completed
BAT001664,ENT00245,CRS029443,Corporate Training Batch 1664,USR017887,2025-11-14,2025-11-21,Online,455,60,25,83,Running
BAT001665,ENT00261,CRS023415,Corporate Training Batch 1665,USR010901,2025-12-14,2026-01-13,Hybrid,221,64,70,96,Planned
BAT001666,ENT00308,CRS037100,Corporate Training Batch 1666,USR031524,2026-05-02,2026-07-31,Online,113,56,81,68,On Hold
BAT001667,ENT00320,CRS000641,Corporate Training Batch 1667,USR036915,2026-01-13,2026-01-20,Offline,283,56,57,26,Completed
BAT001668,ENT00112,CRS003141,Corporate Training Batch 1668,USR039204,2026-01-14,2026-01-21,Hybrid,460,81,30,39,Planned
BAT001669,ENT00150,CRS003857,Corporate Training Batch 1669,USR004029,2026-01-25,2026-02-08,Offline,423,74,48,75,Running
BAT001670,ENT00468,CRS006314,Corporate Training Batch 1670,USR038850,2025-12-04,2026-03-04,Offline,216,68,80,93,Planned
BAT001671,ENT00014,CRS046430,Corporate Training Batch 1671,USR010822,2025-12-16,2026-01-15,Offline,41,96,87,93,On Hold
BAT001672,ENT00286,CRS007623,Corporate Training Batch 1672,USR028874,2026-01-22,2026-02-21,Offline,145,81,90,43,Running
BAT001673,ENT00333,CRS019538,Corporate Training Batch 1673,USR032665,2026-01-07,2026-04-07,Online,168,75,60,27,Planned
BAT001674,ENT00171,CRS031973,Corporate Training Batch 1674,USR030528,2026-02-04,2026-02-11,Hybrid,434,59,34,56,Completed
BAT001675,ENT00100,CRS005474,Corporate Training Batch 1675,USR027971,2026-03-08,2026-05-07,Offline,458,96,53,80,On Hold
BAT001676,ENT00226,CRS003030,Corporate Training Batch 1676,USR003019,2025-11-14,2025-12-29,Online,446,98,68,30,Running
BAT001677,ENT00056,CRS000415,Corporate Training Batch 1677,USR049434,2026-01-02,2026-01-09,Offline,346,82,85,61,On Hold
BAT001678,ENT00412,CRS016588,Corporate Training Batch 1678,USR031096,2025-11-27,2025-12-27,Online,76,73,54,79,Completed
BAT001679,ENT00209,CRS025987,Corporate Training Batch 1679,USR034946,2025-11-21,2025-12-05,Hybrid,493,63,61,79,Completed
BAT001680,ENT00318,CRS002877,Corporate Training Batch 1680,USR034233,2025-12-11,2026-01-25,Online,39,63,43,98,On Hold
BAT001681,ENT00083,CRS014519,Corporate Training Batch 1681,USR038523,2025-12-03,2025-12-17,Offline,12,87,51,48,Completed
BAT001682,ENT00279,CRS011886,Corporate Training Batch 1682,USR039556,2025-11-30,2026-02-28,Hybrid,231,59,62,24,Running
BAT001683,ENT00495,CRS042122,Corporate Training Batch 1683,USR016684,2025-12-26,2026-01-25,Online,218,95,85,49,Completed
BAT001684,ENT00003,CRS041772,Corporate Training Batch 1684,USR021908,2026-01-25,2026-02-08,Hybrid,96,65,91,63,Completed
BAT001685,ENT00044,CRS006878,Corporate Training Batch 1685,USR000674,2026-02-15,2026-03-01,Offline,256,71,77,67,Completed
BAT001686,ENT00345,CRS010565,Corporate Training Batch 1686,USR011270,2025-12-31,2026-02-14,Offline,88,93,38,84,Planned
BAT001687,ENT00401,CRS024607,Corporate Training Batch 1687,USR034380,2026-02-28,2026-03-07,Online,103,61,56,57,Running
BAT001688,ENT00183,CRS027596,Corporate Training Batch 1688,USR011555,2025-12-22,2026-01-21,Hybrid,498,97,43,50,Completed
BAT001689,ENT00485,CRS001436,Corporate Training Batch 1689,USR049082,2026-02-05,2026-05-06,Online,414,84,31,65,Completed
BAT001690,ENT00374,CRS003639,Corporate Training Batch 1690,USR021949,2026-03-17,2026-03-24,Online,427,64,71,27,Planned
BAT001691,ENT00037,CRS019803,Corporate Training Batch 1691,USR035970,2026-05-04,2026-08-02,Offline,158,66,44,29,Running
BAT001692,ENT00282,CRS024886,Corporate Training Batch 1692,USR030629,2025-12-10,2026-01-24,Online,305,81,76,54,Running
BAT001693,ENT00083,CRS017963,Corporate Training Batch 1693,USR017293,2026-02-19,2026-03-05,Hybrid,471,96,95,24,Running
BAT001694,ENT00001,CRS003243,Corporate Training Batch 1694,USR033514,2026-02-24,2026-03-03,Offline,265,83,28,22,Running
BAT001695,ENT00425,CRS045977,Corporate Training Batch 1695,USR011497,2026-03-15,2026-03-29,Hybrid,408,73,63,58,Completed
BAT001696,ENT00286,CRS019609,Corporate Training Batch 1696,USR019920,2026-03-28,2026-05-12,Hybrid,241,97,34,46,Planned
BAT001697,ENT00265,CRS020093,Corporate Training Batch 1697,USR000485,2026-04-13,2026-06-12,Hybrid,182,56,78,45,Completed
BAT001698,ENT00026,CRS019730,Corporate Training Batch 1698,USR000088,2026-04-15,2026-06-14,Online,63,97,39,31,On Hold
BAT001699,ENT00424,CRS023111,Corporate Training Batch 1699,USR033056,2025-11-14,2026-02-12,Hybrid,358,61,100,55,On Hold
BAT001700,ENT00130,CRS044741,Corporate Training Batch 1700,USR048864,2026-05-09,2026-07-08,Hybrid,307,96,29,67,On Hold
BAT001701,ENT00293,CRS018479,Corporate Training Batch 1701,USR019092,2026-02-03,2026-03-20,Online,434,100,41,90,Planned
BAT001702,ENT00081,CRS032080,Corporate Training Batch 1702,USR013046,2025-12-02,2026-01-31,Online,240,76,42,94,Planned
BAT001703,ENT00096,CRS028603,Corporate Training Batch 1703,USR011350,2025-12-22,2026-02-20,Offline,428,83,93,29,On Hold
BAT001704,ENT00024,CRS046010,Corporate Training Batch 1704,USR000517,2026-03-30,2026-06-28,Hybrid,182,55,89,66,Completed
BAT001705,ENT00128,CRS045522,Corporate Training Batch 1705,USR049019,2025-11-22,2026-01-21,Hybrid,245,80,56,42,On Hold
BAT001706,ENT00024,CRS036716,Corporate Training Batch 1706,USR024962,2026-02-05,2026-05-06,Hybrid,336,91,48,57,Completed
BAT001707,ENT00016,CRS020799,Corporate Training Batch 1707,USR038230,2026-04-11,2026-05-11,Online,312,81,44,76,Completed
BAT001708,ENT00062,CRS022276,Corporate Training Batch 1708,USR015887,2026-04-01,2026-06-30,Offline,229,56,52,80,On Hold
BAT001709,ENT00498,CRS026842,Corporate Training Batch 1709,USR031301,2025-12-31,2026-03-31,Hybrid,371,73,81,44,Planned
BAT001710,ENT00298,CRS033663,Corporate Training Batch 1710,USR003041,2026-02-18,2026-04-04,Hybrid,230,68,94,60,Running
BAT001711,ENT00385,CRS046338,Corporate Training Batch 1711,USR001903,2026-04-02,2026-05-17,Hybrid,55,65,84,80,Planned
BAT001712,ENT00147,CRS022753,Corporate Training Batch 1712,USR022113,2026-02-07,2026-04-08,Online,58,63,84,27,Completed
BAT001713,ENT00061,CRS036745,Corporate Training Batch 1713,USR032883,2026-02-09,2026-03-26,Online,343,59,78,77,On Hold
BAT001714,ENT00205,CRS026728,Corporate Training Batch 1714,USR030433,2025-12-16,2025-12-23,Offline,74,93,53,87,Running
BAT001715,ENT00187,CRS021204,Corporate Training Batch 1715,USR017928,2026-01-08,2026-02-22,Offline,348,75,50,88,Planned
BAT001716,ENT00048,CRS029717,Corporate Training Batch 1716,USR016852,2026-04-25,2026-05-25,Hybrid,137,71,74,61,Completed
BAT001717,ENT00355,CRS025282,Corporate Training Batch 1717,USR040620,2026-03-12,2026-04-26,Hybrid,378,63,96,70,Running
BAT001718,ENT00010,CRS046439,Corporate Training Batch 1718,USR020627,2026-02-11,2026-03-13,Online,375,81,67,35,Running
BAT001719,ENT00376,CRS030610,Corporate Training Batch 1719,USR037538,2026-01-17,2026-01-31,Online,437,70,91,67,Running
BAT001720,ENT00150,CRS044315,Corporate Training Batch 1720,USR011309,2026-02-12,2026-02-19,Offline,499,57,74,39,Running
BAT001721,ENT00431,CRS036743,Corporate Training Batch 1721,USR031647,2025-11-17,2025-12-17,Online,295,64,98,97,Completed
BAT001722,ENT00124,CRS016625,Corporate Training Batch 1722,USR015458,2026-02-02,2026-02-09,Offline,86,78,70,65,Planned
BAT001723,ENT00295,CRS001877,Corporate Training Batch 1723,USR002794,2026-04-24,2026-05-24,Hybrid,67,84,29,24,Completed
BAT001724,ENT00049,CRS023179,Corporate Training Batch 1724,USR027048,2026-01-25,2026-02-08,Hybrid,464,95,79,21,On Hold
BAT001725,ENT00028,CRS032164,Corporate Training Batch 1725,USR033755,2025-12-14,2025-12-21,Hybrid,302,93,41,24,Completed
BAT001726,ENT00210,CRS046083,Corporate Training Batch 1726,USR030323,2025-12-30,2026-01-06,Online,54,64,35,86,Completed
BAT001727,ENT00005,CRS048402,Corporate Training Batch 1727,USR046618,2026-03-01,2026-04-30,Offline,86,71,59,70,Planned
BAT001728,ENT00500,CRS003791,Corporate Training Batch 1728,USR033508,2025-12-30,2026-03-30,Hybrid,341,83,42,38,Planned
BAT001729,ENT00044,CRS010726,Corporate Training Batch 1729,USR022203,2025-11-16,2026-01-15,Offline,129,84,26,34,Running
BAT001730,ENT00101,CRS002476,Corporate Training Batch 1730,USR044184,2026-05-01,2026-05-08,Hybrid,151,69,91,45,Planned
BAT001731,ENT00461,CRS033280,Corporate Training Batch 1731,USR026294,2025-12-07,2025-12-14,Offline,165,76,75,97,On Hold
BAT001732,ENT00433,CRS045357,Corporate Training Batch 1732,USR010531,2026-05-12,2026-05-19,Online,409,55,79,91,Completed
BAT001733,ENT00141,CRS018783,Corporate Training Batch 1733,USR028235,2026-02-11,2026-05-12,Online,434,64,47,76,On Hold
BAT001734,ENT00334,CRS020146,Corporate Training Batch 1734,USR011766,2026-02-23,2026-03-25,Offline,250,61,61,21,On Hold
BAT001735,ENT00408,CRS048112,Corporate Training Batch 1735,USR005188,2025-12-20,2025-12-27,Offline,332,100,97,42,Running
BAT001736,ENT00466,CRS023351,Corporate Training Batch 1736,USR047805,2025-12-18,2026-02-01,Hybrid,56,91,75,57,On Hold
BAT001737,ENT00118,CRS014146,Corporate Training Batch 1737,USR037398,2025-11-23,2026-02-21,Hybrid,476,59,60,75,Planned
BAT001738,ENT00429,CRS016994,Corporate Training Batch 1738,USR036774,2026-02-02,2026-02-09,Offline,193,66,81,57,Completed
BAT001739,ENT00394,CRS018300,Corporate Training Batch 1739,USR035084,2026-01-27,2026-02-10,Online,250,69,50,70,Running
BAT001740,ENT00489,CRS005952,Corporate Training Batch 1740,USR026351,2025-12-25,2026-01-01,Online,74,81,59,55,On Hold
BAT001741,ENT00223,CRS006698,Corporate Training Batch 1741,USR009852,2026-03-21,2026-05-05,Online,351,74,66,75,Running
BAT001742,ENT00143,CRS025496,Corporate Training Batch 1742,USR005505,2026-04-27,2026-06-26,Hybrid,72,71,31,100,Completed
BAT001743,ENT00265,CRS025472,Corporate Training Batch 1743,USR017349,2026-03-03,2026-04-02,Offline,17,91,74,69,Running
BAT001744,ENT00057,CRS037379,Corporate Training Batch 1744,USR018919,2026-02-17,2026-04-03,Hybrid,228,89,92,22,Completed
BAT001745,ENT00080,CRS022670,Corporate Training Batch 1745,USR041204,2025-12-18,2025-12-25,Online,186,100,82,50,Running
BAT001746,ENT00352,CRS002430,Corporate Training Batch 1746,USR020354,2026-02-03,2026-03-20,Offline,38,67,39,58,Running
BAT001747,ENT00416,CRS010627,Corporate Training Batch 1747,USR047977,2026-02-06,2026-03-23,Offline,209,76,73,42,Planned
BAT001748,ENT00226,CRS030062,Corporate Training Batch 1748,USR015060,2026-02-05,2026-02-12,Hybrid,155,58,76,34,On Hold
BAT001749,ENT00449,CRS049074,Corporate Training Batch 1749,USR001099,2026-01-02,2026-02-01,Offline,474,66,40,30,Completed
BAT001750,ENT00212,CRS008042,Corporate Training Batch 1750,USR008668,2026-02-25,2026-05-26,Online,215,55,79,53,Running
BAT001751,ENT00001,CRS020129,Corporate Training Batch 1751,USR011723,2025-12-23,2026-01-06,Hybrid,94,87,49,54,Completed
BAT001752,ENT00027,CRS044226,Corporate Training Batch 1752,USR033091,2026-03-16,2026-04-15,Hybrid,143,66,65,54,Running
BAT001753,ENT00242,CRS008525,Corporate Training Batch 1753,USR025437,2026-04-30,2026-05-07,Offline,466,71,20,69,Completed
BAT001754,ENT00431,CRS031584,Corporate Training Batch 1754,USR034575,2026-03-26,2026-04-25,Hybrid,107,79,46,35,Completed
BAT001755,ENT00195,CRS035508,Corporate Training Batch 1755,USR020844,2025-11-22,2025-12-22,Offline,227,67,30,45,On Hold
BAT001756,ENT00420,CRS028822,Corporate Training Batch 1756,USR007377,2026-01-14,2026-04-14,Offline,47,95,74,37,Planned
BAT001757,ENT00229,CRS005144,Corporate Training Batch 1757,USR039473,2026-04-26,2026-05-03,Offline,381,85,26,27,Running
BAT001758,ENT00451,CRS014511,Corporate Training Batch 1758,USR047315,2026-01-29,2026-02-05,Hybrid,371,57,43,29,Completed
BAT001759,ENT00325,CRS002422,Corporate Training Batch 1759,USR027196,2026-03-20,2026-03-27,Hybrid,400,74,70,65,Planned
BAT001760,ENT00145,CRS006962,Corporate Training Batch 1760,USR024081,2026-01-22,2026-03-23,Online,227,62,62,38,Completed
BAT001761,ENT00448,CRS030776,Corporate Training Batch 1761,USR041224,2025-12-01,2026-03-01,Hybrid,496,82,55,79,Completed
BAT001762,ENT00063,CRS025299,Corporate Training Batch 1762,USR045545,2026-01-26,2026-04-26,Offline,277,91,66,58,Completed
BAT001763,ENT00460,CRS008537,Corporate Training Batch 1763,USR016781,2026-02-20,2026-04-06,Offline,369,60,37,61,Completed
BAT001764,ENT00322,CRS034241,Corporate Training Batch 1764,USR038530,2026-04-27,2026-06-26,Hybrid,461,72,74,79,On Hold
BAT001765,ENT00345,CRS005820,Corporate Training Batch 1765,USR017667,2026-05-13,2026-05-27,Online,144,58,23,57,Planned
BAT001766,ENT00390,CRS044508,Corporate Training Batch 1766,USR032740,2025-12-31,2026-01-30,Online,425,63,87,33,Running
BAT001767,ENT00475,CRS004804,Corporate Training Batch 1767,USR031453,2026-03-20,2026-04-03,Hybrid,228,82,77,70,Completed
BAT001768,ENT00016,CRS011311,Corporate Training Batch 1768,USR034138,2025-12-03,2025-12-17,Online,362,62,66,72,Completed
BAT001769,ENT00421,CRS035904,Corporate Training Batch 1769,USR037226,2026-01-30,2026-03-16,Offline,300,70,80,60,Completed
BAT001770,ENT00106,CRS040379,Corporate Training Batch 1770,USR022234,2026-04-17,2026-05-01,Hybrid,155,65,68,33,Running
BAT001771,ENT00387,CRS000597,Corporate Training Batch 1771,USR036258,2025-12-24,2026-01-07,Hybrid,327,56,63,33,Running
BAT001772,ENT00475,CRS030762,Corporate Training Batch 1772,USR000286,2026-03-12,2026-03-19,Hybrid,86,100,79,77,Running
BAT001773,ENT00130,CRS010265,Corporate Training Batch 1773,USR037053,2026-02-11,2026-03-13,Hybrid,242,60,41,87,Completed
BAT001774,ENT00062,CRS041877,Corporate Training Batch 1774,USR035978,2026-02-21,2026-02-28,Online,177,74,26,32,Planned
BAT001775,ENT00288,CRS004095,Corporate Training Batch 1775,USR006286,2026-05-02,2026-05-09,Hybrid,192,64,73,95,Planned
BAT001776,ENT00246,CRS023934,Corporate Training Batch 1776,USR013342,2025-11-17,2026-01-16,Online,292,86,93,83,On Hold
BAT001777,ENT00302,CRS020961,Corporate Training Batch 1777,USR029369,2026-02-15,2026-03-17,Hybrid,196,97,77,77,On Hold
BAT001778,ENT00458,CRS006168,Corporate Training Batch 1778,USR010214,2025-12-02,2026-03-02,Offline,132,55,56,67,Running
BAT001779,ENT00475,CRS004003,Corporate Training Batch 1779,USR020633,2026-03-16,2026-04-15,Hybrid,322,85,67,86,Running
BAT001780,ENT00324,CRS009941,Corporate Training Batch 1780,USR008605,2026-01-31,2026-03-17,Online,16,72,61,56,Completed
BAT001781,ENT00291,CRS047007,Corporate Training Batch 1781,USR038638,2025-12-06,2026-03-06,Online,305,60,70,74,On Hold
BAT001782,ENT00105,CRS032436,Corporate Training Batch 1782,USR006725,2026-05-04,2026-06-03,Offline,329,61,97,88,Planned
BAT001783,ENT00097,CRS020029,Corporate Training Batch 1783,USR016952,2025-12-13,2025-12-20,Offline,439,83,52,94,Completed
BAT001784,ENT00221,CRS021877,Corporate Training Batch 1784,USR032546,2026-04-09,2026-04-16,Offline,148,84,82,45,On Hold
BAT001785,ENT00388,CRS004756,Corporate Training Batch 1785,USR009241,2025-12-31,2026-02-14,Hybrid,201,90,44,44,Running
BAT001786,ENT00474,CRS009023,Corporate Training Batch 1786,USR012572,2025-12-12,2025-12-19,Online,472,74,40,31,Planned
BAT001787,ENT00122,CRS002508,Corporate Training Batch 1787,USR018808,2025-12-30,2026-02-28,Hybrid,42,86,52,78,Planned
BAT001788,ENT00008,CRS038292,Corporate Training Batch 1788,USR005438,2026-03-25,2026-05-24,Offline,139,76,71,73,Running
BAT001789,ENT00388,CRS022508,Corporate Training Batch 1789,USR045349,2025-12-08,2026-01-07,Hybrid,234,100,57,31,Completed
BAT001790,ENT00223,CRS030727,Corporate Training Batch 1790,USR028332,2026-01-27,2026-03-28,Hybrid,322,99,50,37,Planned
BAT001791,ENT00283,CRS028364,Corporate Training Batch 1791,USR002572,2026-03-13,2026-06-11,Offline,291,65,66,27,On Hold
BAT001792,ENT00393,CRS035799,Corporate Training Batch 1792,USR045666,2025-11-18,2025-11-25,Offline,442,74,25,30,On Hold
BAT001793,ENT00143,CRS002451,Corporate Training Batch 1793,USR014996,2025-11-19,2025-11-26,Online,459,75,61,29,Running
BAT001794,ENT00306,CRS020514,Corporate Training Batch 1794,USR041655,2026-04-07,2026-06-06,Online,492,84,79,58,Planned
BAT001795,ENT00301,CRS030306,Corporate Training Batch 1795,USR000830,2026-04-29,2026-06-28,Offline,486,79,92,53,Completed
BAT001796,ENT00130,CRS029123,Corporate Training Batch 1796,USR006343,2025-11-26,2026-02-24,Offline,316,78,55,26,Completed
BAT001797,ENT00310,CRS004726,Corporate Training Batch 1797,USR027932,2026-04-10,2026-07-09,Online,97,97,23,55,Running
BAT001798,ENT00405,CRS026377,Corporate Training Batch 1798,USR032309,2025-11-20,2026-01-04,Offline,314,62,32,96,Running
BAT001799,ENT00373,CRS037568,Corporate Training Batch 1799,USR023659,2026-01-25,2026-02-24,Online,271,78,67,63,Planned
BAT001800,ENT00002,CRS025898,Corporate Training Batch 1800,USR022230,2026-03-01,2026-04-30,Offline,390,81,77,99,Completed
BAT001801,ENT00155,CRS029002,Corporate Training Batch 1801,USR013596,2026-03-04,2026-04-03,Hybrid,29,97,67,93,Planned
BAT001802,ENT00033,CRS031732,Corporate Training Batch 1802,USR012400,2025-11-19,2026-02-17,Hybrid,16,88,24,44,Completed
