certificate_id,user_id,course_id,credential_type,certificate_title,issued_date,expiry_date,verification_qr_url,blockchain_hash,status
CERT0008611,USR041646,CRS018174,Completion Certificate,Compliance Certificate in Manufacturing,2026-04-17,2028-04-16,https://verify.kaasdemo.ai/cert/6894b72a-15a2-48f0-acc6-18f0761e93a2,f223cf17ab134e6fb4128388f2250070,Expired
CERT0008612,USR036828,CRS048116,Micro Credential,Professional Certificate in Finance,2026-04-07,2029-04-06,https://verify.kaasdemo.ai/cert/2ae2514c-84af-4821-b400-1bcad5b0b6c5,a7d13104115645e2922ff4badc1aa8ba,Expired
CERT0008613,USR044578,CRS014299,Completion Certificate,Leadership Credential in Leadership,2025-07-05,2028-07-04,https://verify.kaasdemo.ai/cert/98766da5-ae69-496d-b7db-dcf062645b09,8c8853982b464e569228c76252021fe8,Active
CERT0008614,USR008787,CRS034429,Leadership Credential,Micro Credential in HR,2025-06-29,2026-06-29,https://verify.kaasdemo.ai/cert/d8dad28b-74fc-4c37-95d0-238d9ec5fafb,8db0c3cdd8004b16a92c29eaa12c2003,Expired
CERT0008615,USR026102,CRS042340,Completion Certificate,Compliance Certificate in Healthcare,2025-05-22,2026-05-22,https://verify.kaasdemo.ai/cert/89f6e5be-ee2a-45ea-996a-93562eddc863,b1b5c4925fb9468bb9e90f3d4dc40115,Expired
CERT0008616,USR023469,CRS009259,Micro Credential,Completion Certificate in HR,2025-09-17,2027-09-17,https://verify.kaasdemo.ai/cert/971aed98-0948-42ce-a2f4-5b942c36a04f,09bdd7f9e40845c2ad31f959b88b833d,Active
CERT0008617,USR007403,CRS020007,Compliance Certificate,Compliance Certificate in Digital Marketing,2025-11-04,2026-11-04,https://verify.kaasdemo.ai/cert/65243107-1b37-4ba8-ba79-47fbf694f249,95aa86897b6e48b99869c22bceb85b1f,Active
CERT0008618,USR019832,CRS034548,Skill Badge,Leadership Credential in Cloud,2026-04-09,2027-04-09,https://verify.kaasdemo.ai/cert/d69943a9-ab5a-4110-8475-44c60ea2ed69,bd5291215f614f66bded6205de4ff10a,Active
CERT0008619,USR029591,CRS003993,Compliance Certificate,Leadership Credential in Sales,2025-12-09,2028-12-08,https://verify.kaasdemo.ai/cert/78a2e863-cc94-4614-a88d-62a0e6a81df7,8ca5490a0e4e45fbb4e9184e6e499586,Active
CERT0008620,USR013989,CRS002434,Completion Certificate,Skill Badge in Healthcare,2026-02-21,2028-02-21,https://verify.kaasdemo.ai/cert/87e1e501-33d7-4b01-9f7e-1aafa116425e,557f77426ff143eda1b1d948e7ac7386,Revoked
CERT0008621,USR030773,CRS000301,Micro Credential,Professional Certificate in AI,2025-07-05,2027-07-05,https://verify.kaasdemo.ai/cert/f16a5131-e682-4dbb-ad37-e9e6e9c04cf2,fd35c2b609ea47e28c2f779134b53621,Revoked
CERT0008622,USR032586,CRS012412,Skill Badge,Skill Badge in Cloud,2025-06-04,2026-06-04,https://verify.kaasdemo.ai/cert/e5262e5a-6e62-4c47-9ae9-f8e98b503113,770311c212a74b1f984a32b0fdd45403,Active
CERT0008623,USR012636,CRS025570,Professional Certificate,Compliance Certificate in Digital Marketing,2025-05-24,2028-05-23,https://verify.kaasdemo.ai/cert/02cd6ebd-83ff-4f39-9f75-8e03148d9dec,b3a35a35c4f64c85a976f7e27610e8fd,Expired
CERT0008624,USR018511,CRS011044,Completion Certificate,Leadership Credential in Digital Marketing,2025-07-25,2027-07-25,https://verify.kaasdemo.ai/cert/822e791d-b9bb-4d3b-ae4d-5ffa45d474eb,cb63cca6d0f044dbbdb2aa422179793b,Expired
CERT0008625,USR027752,CRS033676,Leadership Credential,Skill Badge in Sales,2025-12-20,2027-12-20,https://verify.kaasdemo.ai/cert/7d37d2e9-f3d6-4556-9b5f-8dfd05b385c8,f0dd180ffe9a4b8387ffe47c951d9948,Revoked
CERT0008626,USR005353,CRS028593,Completion Certificate,Compliance Certificate in Digital Marketing,2026-03-11,2029-03-10,https://verify.kaasdemo.ai/cert/2b4f90d5-af67-42fb-a929-8a8976e3fd13,2744e339adc545c68a943866e6c784e5,Active
CERT0008627,USR000663,CRS021491,Professional Certificate,Professional Certificate in Data Science,2026-01-31,2027-01-31,https://verify.kaasdemo.ai/cert/a5d1bcd2-1bd4-4fd4-9756-bde782595327,bcaadcbf0ee74c298d5b0b39a4c34402,Expired
CERT0008628,USR018289,CRS024318,Completion Certificate,Micro Credential in Healthcare,2026-01-31,2028-01-31,https://verify.kaasdemo.ai/cert/7654990d-36b3-48b5-a7cb-4f0d71c3683e,c4cdb93aeaa24753b7c3dfacc229612e,Active
CERT0008629,USR006064,CRS026122,Compliance Certificate,Leadership Credential in Project Management,2025-05-20,2028-05-19,https://verify.kaasdemo.ai/cert/35dcc2c0-64f1-4547-adb6-a6ab642fa112,79d6a06c27fd4b33a81508332631239d,Expired
CERT0008630,USR001233,CRS030857,Skill Badge,Leadership Credential in Leadership,2025-05-28,2027-05-28,https://verify.kaasdemo.ai/cert/578e0161-5cc2-4cdc-af11-e3368ebc076a,c7e30e5d0e7f450091a40855bbe54219,Active
CERT0008631,USR041741,CRS019249,Micro Credential,Micro Credential in Sales,2026-01-01,2027-01-01,https://verify.kaasdemo.ai/cert/e36eb97e-9037-40fe-8b89-033a2893367f,36511ffb91b14becb64ba79c9f994bc7,Revoked
CERT0008632,USR049857,CRS024572,Micro Credential,Professional Certificate in HR,2025-11-21,2026-11-21,https://verify.kaasdemo.ai/cert/a25b7411-00d9-4677-aefd-aa92ff266293,28b6a9cf7ec040de8f9524064156b5af,Expired
CERT0008633,USR003260,CRS009515,Completion Certificate,Compliance Certificate in HR,2025-09-28,2026-09-28,https://verify.kaasdemo.ai/cert/9f053769-4e19-48f7-a219-d0e9832982fd,27b89c027091435e9d030dcf3ef4363e,Revoked
CERT0008634,USR032147,CRS031722,Compliance Certificate,Skill Badge in Digital Marketing,2026-01-28,2027-01-28,https://verify.kaasdemo.ai/cert/64550f86-9d67-4d8b-8012-0a6d20750d99,ce180d2cf32c420c91f686cdaf10d6ab,Active
CERT0008635,USR022865,CRS015259,Professional Certificate,Professional Certificate in Leadership,2026-01-12,2029-01-11,https://verify.kaasdemo.ai/cert/4d4e93ea-9f02-4525-bd5b-316177271107,b3944752a5e9450eaebc0c79a1d51047,Revoked
CERT0008636,USR004341,CRS019381,Skill Badge,Micro Credential in Project Management,2025-06-18,2027-06-18,https://verify.kaasdemo.ai/cert/6791c139-4da8-4ddd-adad-475b8975496a,929c82989b714e43b830f6b4dfa86618,Active
CERT0008637,USR037866,CRS020809,Micro Credential,Professional Certificate in Quality Management,2025-08-06,2028-08-05,https://verify.kaasdemo.ai/cert/ffccd4fc-0e24-47dc-8764-922684e01b17,6cb41fa554184d6eb41d712ec48a6a50,Active
CERT0008638,USR001398,CRS031367,Completion Certificate,Completion Certificate in Leadership,2025-08-25,2027-08-25,https://verify.kaasdemo.ai/cert/5e540788-c2e3-49af-8ec8-ef10ae8589c2,4007d78a63334b39b5b09007345be5b1,Active
CERT0008639,USR038679,CRS027124,Professional Certificate,Leadership Credential in Governance,2026-03-23,2028-03-22,https://verify.kaasdemo.ai/cert/6d1615a2-9043-4340-b7b9-0751577f4852,18c29c877b724798a6d495c267cabb72,Expired
CERT0008640,USR020581,CRS017363,Micro Credential,Leadership Credential in Cybersecurity,2025-09-06,2028-09-05,https://verify.kaasdemo.ai/cert/b7ae1cea-b62f-4bbe-910a-214a187e637e,417ff5ff8c0a4acb89cf43d05d155678,Revoked
CERT0008641,USR029860,CRS036201,Leadership Credential,Leadership Credential in Leadership,2025-09-14,2028-09-13,https://verify.kaasdemo.ai/cert/af4319e2-9810-4361-8647-c7d57d80c326,dce83c4baec24713a003faf1614eaf3e,Revoked
CERT0008642,USR009706,CRS045180,Leadership Credential,Completion Certificate in Project Management,2025-11-08,2026-11-08,https://verify.kaasdemo.ai/cert/86271b85-1aa0-4699-9ffd-31bd7e613cc8,278a62507ab04e1fb33ba4ff5440ba56,Revoked
CERT0008643,USR029749,CRS012172,Completion Certificate,Skill Badge in Finance,2025-09-13,2026-09-13,https://verify.kaasdemo.ai/cert/ae280399-e63d-4736-8453-110723cf473c,f5eb49d42a784212b2b352edc8ec311d,Expired
CERT0008644,USR038705,CRS021561,Completion Certificate,Compliance Certificate in Finance,2026-05-05,2029-05-04,https://verify.kaasdemo.ai/cert/8fd0716c-a847-491d-a508-b348b22e2bb6,ab0f61c9f13e4ca88b322e37ecd484a7,Active
CERT0008645,USR006600,CRS007958,Leadership Credential,Professional Certificate in AI,2026-02-18,2027-02-18,https://verify.kaasdemo.ai/cert/985a055d-fbda-4c75-af3a-088cc4fe9839,573b4518fe0f4b8eb0cadfed341c7f99,Revoked
CERT0008646,USR025189,CRS025427,Leadership Credential,Completion Certificate in HR,2025-08-14,2026-08-14,https://verify.kaasdemo.ai/cert/16f4728b-3c6f-4eb7-9d04-9fe7988c40fd,23bc1742c347470ebc66bbb4f7dff767,Active
CERT0008647,USR033517,CRS011212,Skill Badge,Leadership Credential in Cloud,2026-01-28,2029-01-27,https://verify.kaasdemo.ai/cert/a4e6dfaf-68eb-4515-973e-c393f68dd3b5,88f12b8415994c56a1f3f4cc98800a96,Active
CERT0008648,USR000868,CRS001754,Leadership Credential,Micro Credential in HR,2026-04-15,2027-04-15,https://verify.kaasdemo.ai/cert/c1b14496-5347-4171-85fa-26db46b3aa8e,eabc588c1e01480683edf8c4078c058e,Active
CERT0008649,USR024878,CRS001423,Professional Certificate,Completion Certificate in Governance,2025-10-18,2026-10-18,https://verify.kaasdemo.ai/cert/c19b784f-d04a-406d-a434-7627f79f26dd,b61e5ee0e34941b3b5d000fefe987b68,Active
CERT0008650,USR041630,CRS023163,Micro Credential,Compliance Certificate in Leadership,2026-02-18,2029-02-17,https://verify.kaasdemo.ai/cert/7f868c31-6312-42e7-8833-1797c8c380b7,1365529837464c6a9d81951c20e1d6be,Active
CERT0008651,USR018371,CRS007777,Completion Certificate,Micro Credential in Digital Marketing,2026-02-28,2029-02-27,https://verify.kaasdemo.ai/cert/b1068f04-221e-4102-80f6-13dc788933ac,61ff2deee30b4d22ad7cbe58eca575ae,Active
CERT0008652,USR030634,CRS025676,Compliance Certificate,Compliance Certificate in Project Management,2025-06-16,2027-06-16,https://verify.kaasdemo.ai/cert/0f28cc2a-54f9-4bb7-83d8-8e6f6aae9d1f,86ce0c8a45064a6ebadb43cce24ee50a,Expired
CERT0008653,USR027516,CRS046715,Professional Certificate,Micro Credential in Cybersecurity,2025-12-17,2028-12-16,https://verify.kaasdemo.ai/cert/970a4090-22da-4748-ba38-6a596e0e279c,80c214fb3f9f4213b219f747247cd260,Revoked
CERT0008654,USR018593,CRS013768,Compliance Certificate,Completion Certificate in HR,2025-11-23,2026-11-23,https://verify.kaasdemo.ai/cert/4d82fd05-fd32-41e8-b41d-e7b61f62e894,86486e8eaa814801ba6cde7c77184073,Expired
CERT0008655,USR049643,CRS025946,Leadership Credential,Completion Certificate in Healthcare,2026-02-27,2028-02-27,https://verify.kaasdemo.ai/cert/e81f5e7e-bb92-46fd-9b06-02bcb4ce3e95,9d714455fb9d42daa11c454247ed31fe,Active
CERT0008656,USR033065,CRS036035,Completion Certificate,Micro Credential in HR,2025-08-17,2026-08-17,https://verify.kaasdemo.ai/cert/b71d2729-b4fa-4f12-8a55-135a16856c5e,54bfdf74684745f4af9549551fd94060,Active
CERT0008657,USR004581,CRS043446,Micro Credential,Leadership Credential in Quality Management,2025-11-23,2028-11-22,https://verify.kaasdemo.ai/cert/8e75a40f-20eb-46d2-a40d-a6e0d39d4238,07d58159fce94773ba08b5534d55a2c8,Active
CERT0008658,USR028351,CRS021054,Leadership Credential,Completion Certificate in Data Science,2026-01-25,2028-01-25,https://verify.kaasdemo.ai/cert/de309dbc-6ff9-4aac-a4a4-dbe22acd4dde,2e7d364c5e5e44e6b7b1aa076844ab81,Active
CERT0008659,USR009527,CRS017746,Skill Badge,Completion Certificate in Cybersecurity,2026-01-12,2028-01-12,https://verify.kaasdemo.ai/cert/4b34bea3-2729-4ac9-81f6-27e5c8110b15,9c6a4dd091514b6b8b056c227a3c4e0c,Expired
CERT0008660,USR022943,CRS006277,Skill Badge,Professional Certificate in Data Science,2025-11-16,2026-11-16,https://verify.kaasdemo.ai/cert/7fbde22e-eb52-414e-a5cb-c27430f11d3a,57c4ea6f949f444fb0eb45c170f59689,Active
CERT0008661,USR019926,CRS005803,Micro Credential,Completion Certificate in HR,2025-10-16,2028-10-15,https://verify.kaasdemo.ai/cert/56718e9d-7430-4498-aac7-774db220b0ce,ad7077a8c1034683baa4ca95b18595e3,Revoked
CERT0008662,USR000663,CRS027209,Micro Credential,Micro Credential in Cloud,2026-02-06,2029-02-05,https://verify.kaasdemo.ai/cert/26270f95-72d9-4ed4-a415-972e98648362,ad05dd06027040f2bdef32a81edce79e,Active
CERT0008663,USR036639,CRS026779,Professional Certificate,Professional Certificate in Project Management,2026-02-03,2028-02-03,https://verify.kaasdemo.ai/cert/3c74d6fe-ec55-429c-a13e-6fc08e13131e,ea7cb396c04c4700be4fc6e06923761b,Active
CERT0008664,USR047454,CRS042350,Compliance Certificate,Compliance Certificate in Leadership,2026-04-29,2028-04-28,https://verify.kaasdemo.ai/cert/9ead3c22-3cb7-4805-b6cf-9414f1bb4d9e,0f112a79b55e42e5899c77015cf56138,Active
CERT0008665,USR015634,CRS037997,Compliance Certificate,Leadership Credential in Quality Management,2025-10-10,2026-10-10,https://verify.kaasdemo.ai/cert/b547f21b-b6e8-4b5e-9692-3191f8ce53c1,7928ea3dbf8446f38c240b56010edac5,Active
CERT0008666,USR030800,CRS021913,Compliance Certificate,Leadership Credential in Manufacturing,2025-11-04,2026-11-04,https://verify.kaasdemo.ai/cert/3e8bbe6f-51a8-41ff-8f5e-27c788a84c32,2cd1c4d39adf434aa5360db0432369dc,Active
CERT0008667,USR040116,CRS041020,Professional Certificate,Leadership Credential in Project Management,2025-06-16,2027-06-16,https://verify.kaasdemo.ai/cert/fb96312e-e763-4464-90c6-5b76711f39b8,b50b0002dc7f40a58ea05bbca0fa5eb0,Active
CERT0008668,USR001611,CRS031940,Compliance Certificate,Leadership Credential in Finance,2025-05-17,2026-05-17,https://verify.kaasdemo.ai/cert/79185cd7-d850-432b-9345-25609e00da34,724178af93cd4485affb05f60d9d2d60,Expired
CERT0008669,USR019975,CRS003676,Leadership Credential,Completion Certificate in Full Stack,2025-06-25,2026-06-25,https://verify.kaasdemo.ai/cert/271832c2-80d9-467e-804f-695973103e8b,b852ad0b595242158b18b676739fb709,Active
CERT0008670,USR011289,CRS046639,Skill Badge,Micro Credential in Finance,2025-11-29,2027-11-29,https://verify.kaasdemo.ai/cert/493fe5e6-0d5b-4846-9292-abc21c7ccd4c,ccf55f72e6c14973b9b2da224fa33b27,Expired
CERT0008671,USR049585,CRS048213,Completion Certificate,Compliance Certificate in Digital Marketing,2026-03-06,2028-03-05,https://verify.kaasdemo.ai/cert/962c2709-6144-46ec-a750-d965dd0e3174,30d4cb99a1184b40a6d4b08e436976cd,Revoked
CERT0008672,USR017587,CRS006664,Professional Certificate,Completion Certificate in Cloud,2025-07-09,2026-07-09,https://verify.kaasdemo.ai/cert/43bda0ee-8145-412b-935b-78fb90eae673,076f2d57571b42e88f2035e7730d3737,Active
CERT0008673,USR048293,CRS000375,Leadership Credential,Professional Certificate in Data Science,2025-09-14,2026-09-14,https://verify.kaasdemo.ai/cert/6bc53041-7d4b-4710-b137-c85e7c3f9518,2c936a07b05a46f18fd772235e19855e,Active
CERT0008674,USR026793,CRS003957,Compliance Certificate,Micro Credential in Full Stack,2025-07-09,2028-07-08,https://verify.kaasdemo.ai/cert/663f75cf-0b11-4559-aea4-12c920e4162f,29ca0aa0dcfc40699ea598dd334f047f,Expired
CERT0008675,USR040944,CRS024171,Skill Badge,Compliance Certificate in Sales,2025-06-24,2026-06-24,https://verify.kaasdemo.ai/cert/b0bb8589-c404-43d6-9e18-26a3fce308d4,1bc5439e96e648f6b327ee736b7a6968,Active
CERT0008676,USR045297,CRS047462,Compliance Certificate,Professional Certificate in Full Stack,2025-08-17,2027-08-17,https://verify.kaasdemo.ai/cert/6a677961-3222-43b2-9d7e-d00db2841168,f51cea42ef7f4c9891c151923dc75aaf,Active
CERT0008677,USR016362,CRS004685,Completion Certificate,Micro Credential in Governance,2025-06-25,2026-06-25,https://verify.kaasdemo.ai/cert/3ff07cf1-d54f-4c7b-b854-b15552f4b307,5e91c46c1214434ea6fd0b26e94df1db,Revoked
CERT0008678,USR013924,CRS044991,Completion Certificate,Micro Credential in Quality Management,2025-09-10,2026-09-10,https://verify.kaasdemo.ai/cert/d2a782a3-5dac-47f2-bf7c-631db9868965,a797b20203904d6590ae52ed10b6abd5,Active
CERT0008679,USR036754,CRS014374,Micro Credential,Skill Badge in Healthcare,2026-05-10,2028-05-09,https://verify.kaasdemo.ai/cert/7eb682c2-9dcd-4192-9157-b9471ed76368,7113fe1b893b4b6696dc5ab7f6ed26a3,Expired
CERT0008680,USR005895,CRS017030,Skill Badge,Leadership Credential in Governance,2025-11-08,2026-11-08,https://verify.kaasdemo.ai/cert/ed79926b-faa4-4406-9a8d-c930580fe0f9,8ac2627b2d1843c1917acc8212928bbd,Active
CERT0008681,USR048083,CRS003937,Compliance Certificate,Leadership Credential in Cybersecurity,2025-05-16,2027-05-16,https://verify.kaasdemo.ai/cert/78a3e77c-73c6-4acb-9582-c4dc335ab495,32a4ded9e69f4e9e92ec8e66bb80b620,Expired
CERT0008682,USR033730,CRS041333,Leadership Credential,Skill Badge in Project Management,2026-02-05,2029-02-04,https://verify.kaasdemo.ai/cert/4f901ab3-a396-490e-b89f-cfe273c33350,42ed2664bbf646348b6566fb182b61f9,Revoked
CERT0008683,USR044615,CRS019532,Completion Certificate,Completion Certificate in Project Management,2025-08-23,2028-08-22,https://verify.kaasdemo.ai/cert/a852b3ca-a9a5-4add-8f7d-35d8f90270f0,a86a4cae6f8940e18807699b4e597e80,Revoked
CERT0008684,USR045385,CRS004296,Skill Badge,Compliance Certificate in Healthcare,2025-05-18,2028-05-17,https://verify.kaasdemo.ai/cert/be519e2e-c6b3-4116-855d-1c8e54fd8ffb,5b098936b4ff48a89d1734c5f895ea77,Expired
CERT0008685,USR023076,CRS043006,Professional Certificate,Micro Credential in Full Stack,2025-07-15,2028-07-14,https://verify.kaasdemo.ai/cert/45f5469b-c52e-43b6-a53a-d6c04a8c721f,8b38728b07f44450a27eceb6e22a4ffe,Active
CERT0008686,USR021856,CRS034608,Micro Credential,Leadership Credential in Digital Marketing,2025-06-01,2028-05-31,https://verify.kaasdemo.ai/cert/f7796f0e-3789-476b-9db6-eafe3ab81852,025daefc128643a1827a282215209884,Active
CERT0008687,USR023547,CRS027330,Completion Certificate,Compliance Certificate in Sales,2025-08-09,2028-08-08,https://verify.kaasdemo.ai/cert/e72636bb-5956-40d9-886d-d57253766e27,4e6f406cf6a2442ab7908298d59dc23b,Active
CERT0008688,USR001392,CRS039451,Compliance Certificate,Compliance Certificate in Leadership,2026-02-03,2028-02-03,https://verify.kaasdemo.ai/cert/af7aafc5-9b62-4614-a082-4ff796912b1d,7c1093cea6284f82805e5d6c830f992d,Active
CERT0008689,USR017072,CRS006532,Professional Certificate,Leadership Credential in Finance,2026-03-03,2028-03-02,https://verify.kaasdemo.ai/cert/9b2dbeff-8d7d-4cd7-b898-d4b87aefe924,0705040c7db94d9fb7eff56ec0a3f0b0,Active
CERT0008690,USR009673,CRS002264,Completion Certificate,Professional Certificate in Governance,2026-04-13,2029-04-12,https://verify.kaasdemo.ai/cert/59d5e892-e95a-4a0c-9767-1358ce729e0a,f1e99d028d7145cf95d5a110baf54f47,Expired
CERT0008691,USR000740,CRS004120,Micro Credential,Compliance Certificate in Digital Marketing,2025-08-06,2026-08-06,https://verify.kaasdemo.ai/cert/7f5df526-1d12-4329-95ab-d36651890dd4,4ce6382fc0674be2b286152dd2806092,Expired
CERT0008692,USR013475,CRS030400,Professional Certificate,Compliance Certificate in HR,2025-08-28,2026-08-28,https://verify.kaasdemo.ai/cert/b6c1e583-6ade-453d-92b2-583487844837,8263b2568c624b3394fb75ae9fcaa8dc,Active
CERT0008693,USR019302,CRS030847,Completion Certificate,Compliance Certificate in Healthcare,2025-10-28,2026-10-28,https://verify.kaasdemo.ai/cert/14d82518-e0f9-4d67-9e2a-4b28aa133c26,151eb9aa106a4d918368341a52761b83,Active
CERT0008694,USR021173,CRS015982,Compliance Certificate,Skill Badge in Leadership,2026-04-05,2028-04-04,https://verify.kaasdemo.ai/cert/6165a859-1639-4f66-acdc-b245ea450165,87d9add1aa714e52aa0f67a060dba5ec,Active
CERT0008695,USR010473,CRS017779,Micro Credential,Leadership Credential in AI,2025-11-04,2028-11-03,https://verify.kaasdemo.ai/cert/49cc4309-3c5a-47d0-8407-afa80b9698bb,3b7308ffa7bf4da3a9c7f2aa4dac5d24,Active
CERT0008696,USR045670,CRS028069,Completion Certificate,Leadership Credential in Finance,2026-02-02,2027-02-02,https://verify.kaasdemo.ai/cert/c0f725ac-939d-486d-a463-d8962f91b026,b97e5b8787814306bde2b42c1657ba0f,Revoked
CERT0008697,USR008774,CRS038062,Completion Certificate,Professional Certificate in Finance,2026-01-15,2029-01-14,https://verify.kaasdemo.ai/cert/9513c26e-2aa0-465e-bf04-fb830c9fe339,f7b002f94d6941d8b467c1fe763e8685,Expired
CERT0008698,USR001623,CRS029528,Micro Credential,Completion Certificate in Project Management,2025-08-10,2028-08-09,https://verify.kaasdemo.ai/cert/29ee358d-5d75-46b5-bfcc-429ac94e7872,d37ca543a4184110840af5b6bf9340f8,Active
CERT0008699,USR011219,CRS041885,Micro Credential,Professional Certificate in Sales,2026-03-09,2028-03-08,https://verify.kaasdemo.ai/cert/54f7108f-c89d-48a9-8261-60367d322115,5d911c73742445429e993b5441a8c712,Revoked
CERT0008700,USR022428,CRS018030,Leadership Credential,Compliance Certificate in Governance,2025-07-11,2027-07-11,https://verify.kaasdemo.ai/cert/8236cb67-11d8-4b2d-8f27-328acff68934,19f03f444a6c4afd8827c6f24fedf489,Active
CERT0008701,USR002597,CRS025279,Professional Certificate,Leadership Credential in Cybersecurity,2026-01-07,2027-01-07,https://verify.kaasdemo.ai/cert/2026b259-6408-41cc-b85c-48f36350fca0,44e222d684fc4fb592cfdfe09a000393,Active
CERT0008702,USR016844,CRS030335,Micro Credential,Professional Certificate in HR,2025-08-01,2028-07-31,https://verify.kaasdemo.ai/cert/dba4bd53-415e-4246-ab2a-72ab33b37bc0,604d821772474b11b342b376e9ebcb05,Active
CERT0008703,USR026102,CRS004375,Micro Credential,Compliance Certificate in AI,2025-12-30,2027-12-30,https://verify.kaasdemo.ai/cert/765da5a8-f63e-42bb-ad43-0cf037dc50af,f7c33cd8871c46308f60f8dfba5cb37c,Revoked
CERT0008704,USR026596,CRS008400,Professional Certificate,Completion Certificate in Sales,2026-03-27,2029-03-26,https://verify.kaasdemo.ai/cert/931970ef-0e3a-4f20-a55f-c2109dc37187,4665021c42f4439797e2f7b3fa82c917,Active
